-2.5704913331	4.0294824326	32.0408001246
-2.1958525592	4.4315956343	31.2053656496
-2.1513438237	3.8448267552	30.3968353441
-2.3605439915	3.5422386113	29.4669559406
-2.4696545656	4.5311882757	29.5673224882
-3.2234655924	4.0995328673	29.0719009059
-3.3123141276	3.1049654958	29.1261381745
-3.5939289121	3.4107158626	28.2166274123
-3.8503867935	2.4447915450	28.2515497232
-3.4424436192	2.5808213489	27.3487328763
-2.7220869589	3.2683440387	27.4403780229
-2.8366915550	2.6637747862	28.2286430833
-2.3353893261	2.5346918143	29.0842327406
-3.1495748865	1.9673118070	28.9610182911
-3.0447932162	1.6769973672	28.0098409535
-2.9669594118	0.7738107346	28.4319734038
-1.9995591619	0.7988662907	28.1799635318
-2.1249798272	1.3034491078	27.3257587336
-2.3108743854	2.2859610273	27.3151031596
-1.8207496889	2.8684512338	27.9635497197
-2.0036219479	1.9224684178	28.2312701873
-2.2643042014	1.3766806928	29.0276121502
-2.3706999602	0.4064755221	29.2452859182
-2.4883377304	0.4434844226	30.2376526328
-1.6996901201	0.9514921627	29.8912957610
-1.1027140926	0.2617284147	30.3009853929
-0.5427618087	0.8771222484	30.8557320642
-0.0708547650	1.1180243825	31.7038298792
-0.7726657648	1.7673920114	31.4109425233
-1.2446019205	1.0183614219	31.8759472985
-1.5610409639	1.1189410338	30.9326816554
-2.5357965036	1.0549684274	31.1465955247
-3.2690612714	1.4533512042	30.5955837795
-3.1579979431	1.1450622581	29.6507965745
-2.4297880518	1.7449469026	29.9822309836
-3.1177463245	2.4664533475	29.9038609332
-3.1421954235	3.4206134405	30.2021573605
-2.8144174226	3.4504334989	31.1464413995
-2.2428202832	2.9828942712	31.8207438396
-1.3150863907	2.6099694228	31.8053528648
-2.0250717991	1.9320409102	31.6147389837
-3.0204338042	2.0237523682	31.5856961330
-3.4847619347	2.5890188199	30.9038800098
-2.4910150303	2.5269334745	30.8110764547
-1.5980671726	2.1153023756	30.6288569114
-1.7918385937	2.8566757408	29.9863476354
-1.5427558466	3.1382030450	30.9130083943
-1.4752478197	3.7837644530	31.6737272220
-1.1920831357	4.1428677200	30.7844226593
-0.4985087900	3.5285782301	30.4081208526
-0.5347889358	3.2988998472	31.3807109982
-0.5583220294	2.5393909317	30.7306399247
0.0865275968	1.7791386887	30.8092877904
0.2170747338	1.0457269112	30.1421561620
0.4501730123	1.9606089808	29.8125260794
0.2243066687	2.9319547100	29.8864981629
0.4884115570	2.7655967744	30.8365369227
0.3615699110	3.7492338869	30.9644792062
-0.1946294678	4.5667176641	30.8149381585
-0.6483436606	4.5721715568	29.9238075922
-1.3402608572	3.8817627553	29.7126529573
-1.4289077293	3.1650738211	29.0209169501
-0.7860861454	2.6811387149	29.6147075060
-1.5022444253	1.9921541805	29.5032730883
-0.7663985721	1.6419702992	30.0828437308
-0.6605802897	0.8355940440	29.5009847908
-1.2525377957	0.2744913339	28.9224089014
-1.0784469749	0.2580304736	27.9378168914
-0.5981638168	0.8111771013	27.2571136549
-1.1283097368	1.4726169842	27.7876252804
-1.2340304932	1.3561684616	28.7751792604
-0.3975184828	1.8021653593	29.0935099432
0.3473132451	2.4401759498	28.8981431513
0.5869465141	3.4093131214	28.9560140345
0.3457102696	4.3783166064	28.9027475306
-0.0365713875	3.9160038631	28.1026677458
0.4107698007	3.0371566700	27.9367958898
1.2881011559	2.8080381790	28.3584526345
0.8429634454	1.9776361024	28.0233633779
0.3391040030	1.1660220048	27.7277145676
-0.3646856514	0.9008877349	28.3867926671
0.3643639291	1.0415742277	29.0566389329
1.1246966409	1.6911057950	29.0549329657
1.2869588213	2.6080027604	29.4195847718
1.1408722255	3.4637605029	29.9159086505
0.3801081194	4.1118327101	29.9511278091
-0.3606291781	3.7385642628	29.3925770752
-0.7829833457	4.4290530910	28.8053444677
-1.7572445395	4.2039914120	28.7926021452
-2.5103372208	3.6452635490	28.4452196636
-1.9818731433	4.0232663978	27.6850620713
-1.1260097621	3.7116316451	28.0978351974
-0.6298125974	2.9665568904	27.6521312780
-0.4344369734	3.0723884497	28.6271328404
-1.0829581213	2.3297463435	28.4600908608
-0.2090148479	2.0269452081	28.0799137608
-0.3338272380	1.9422188290	27.0913575874
-1.2569021460	2.3268036011	27.0965793984
-1.4693259744	3.3033470921	27.0613810000
-0.7172873614	3.9572809558	27.1438941892
